id,description,hierarchy_levels,type
af8ca5cf-7fd1-4275-a886-e951c335d497,fill in for the multimedia operator,"[['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
af8ca5cf-7fd1-4275-a886-e951c335d497,assist operators of multimedia,"[['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
af8ca5cf-7fd1-4275-a886-e951c335d497,assist multimedia operators,"[['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
af8ca5cf-7fd1-4275-a886-e951c335d497,help out multimedia operators,"[['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
af8e3dfa-fed8-4ff2-9202-e8e792d2af3e,evaluate workers at casino,"[['S', 'S4', 'S4.8', 'S4.8.3'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
af8e3dfa-fed8-4ff2-9202-e8e792d2af3e,evaluate casino employees,"[['S', 'S4', 'S4.8', 'S4.8.3'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
af8e3dfa-fed8-4ff2-9202-e8e792d2af3e,assess casino staff,"[['S', 'S4', 'S4.8', 'S4.8.3'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
af8e3dfa-fed8-4ff2-9202-e8e792d2af3e,evaluating casino workers,"[['S', 'S4', 'S4.8', 'S4.8.3'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,use pruning tools,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,carry out pruning,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,using pruning tools,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,plants pruning,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,carrying out pruning,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,plant pruning,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
af9b6098-7d2f-4990-b4eb-d7dd73fdb933,pruning plants,"[['S', 'S6', 'S6.4', 'S6.4.3']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,continuous miner operation,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,operation of continuous miner,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,continuous miner operating,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,using continuous miner machine,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,controlling continuous miner machine,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,use continuous miner machine,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,operating continuous miner,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,controlling of continuous miner machine,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,operating of continuous miner,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa16683-54be-46fc-9b3b-a6429a54761f,control continuous miner machine,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
afa3b020-a48c-45a8-a2ff-77d0b9df5381,consider all dimensions of social service users' situations,"[['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
afa3b020-a48c-45a8-a2ff-77d0b9df5381,apply holistic approach within social service,"[['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
afa3b020-a48c-45a8-a2ff-77d0b9df5381,work with a holistic approach within social services,"[['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
afa3b020-a48c-45a8-a2ff-77d0b9df5381,apply a holistic approach in social services,"[['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
afa3b020-a48c-45a8-a2ff-77d0b9df5381,have a holistic approach in social services,"[['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
afb1fb9c-a88b-4237-bece-f33c4944f36a,cut pages,"[['S', 'S6', 'S6.7', 'S6.7.1']]",altLabels
afb1fb9c-a88b-4237-bece-f33c4944f36a,cutting page edges,"[['S', 'S6', 'S6.7', 'S6.7.1']]",altLabels
afb1fb9c-a88b-4237-bece-f33c4944f36a,cut page edge,"[['S', 'S6', 'S6.7', 'S6.7.1']]",altLabels
afb1fb9c-a88b-4237-bece-f33c4944f36a,slice page edges,"[['S', 'S6', 'S6.7', 'S6.7.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,distribute programs at the venue,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,give out programmes at the venue,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,distribute programmes at the venues,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,hand out programmes at the venue,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,distributing programmes at the venue,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afb5a627-d890-44a9-908a-3b6071945afb,distribute programme at the venue,"[['S', 'S3', 'S3.4', 'S3.4.1']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,handover compliance documents,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,produce compliance documents,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,complete compliance documents,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,furnish compliance documents,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,produce regulatory compliance paperwork,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,complete regulatory compliance paperwork,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,handover regulatory compliance paperwork,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbc401c-cad8-43b6-8d61-775d2c7b58d5,furnish regulatory compliance paperwork,"[['S', 'S2', 'S2.2', 'S2.2.2']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,following trends in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,observe trends in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,follow a trend in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,adhere to trends in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,keep trends in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,adopt trends in sporting equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13,follow trends in sports equipment,"[['S', 'S2', 'S2.9', 'S2.9.0']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,conduct milk control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,milk control tests conducting,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,milk quality control tests performing,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,conducting milk quality control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,conduct milk quality control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,performing milk control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,conducting milk control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,performing milk quality control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,perform milk quality control tests,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,milk control tests performing,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc4600a-0835-4757-ba25-6999ffd5ee90,milk quality control tests conducting,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,envision the effects of material characteristics in pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,take material flow qualities into account in pipeline design,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,take material flow considerations into account in pipeline operations,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,consider how material qualities affect pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,analyse how material attributes affect pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,envision the impact of material characteristics on pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,consider the effects of material characteristics on pipeline flow,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,analyse how material qualities affect pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,assess the impact of material characteristics on pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,anticipate the impact of material characteristics on pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,determine the impact of material characteristics on pipeline flows,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afc7c834-8190-4b65-acc6-5c158c851c85,account for the different characteristics of materials in pipeline design and operations,"[['S', 'S7', 'S7.2', 'S7.2.2']]",altLabels
afd49651-9119-4327-91fc-844a6dda1254,conflicts management,"[['K', 'K04', 'K041', 'K0413']]",altLabels
afd49651-9119-4327-91fc-844a6dda1254,conflict resolution,"[['K', 'K04', 'K041', 'K0413']]",altLabels
afd49651-9119-4327-91fc-844a6dda1254,conflict supervision,"[['K', 'K04', 'K041', 'K0413']]",altLabels
afd49651-9119-4327-91fc-844a6dda1254,conflict administration,"[['K', 'K04', 'K041', 'K0413']]",altLabels
afd49651-9119-4327-91fc-844a6dda1254,management of conflicts,"[['K', 'K04', 'K041', 'K0413']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,sustain operational activities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,manage operational activities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,control operational activities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,coordinate an operational activity,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,operational activity coordination,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,coordinating an operational activity,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdb41dd-5dd5-4fbb-bf9e-e041422698b4,preserve operational activities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,techniques of agronomy,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,sustainable agronomical principles and methods,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,economics of agriculture,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,agro-economics,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,scope of agro-economics,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,agronomy knowledge,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,principles of agronomy,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,scope of agricultural economics,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,scope of economics of agriculture,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,agricultural economics,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdcb380-ef9f-4785-b877-cc551f035034,methods of agronomy,"[['K', 'K08', 'K081', 'K0811']]",altLabels
afdee309-07f9-464e-ad3b-29f4e539da88,conduct health-related research,"[['T', 'T4', 'T4.1', None], ['S', 'S2', 'S2.1', 'S2.1.1'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
afdee309-07f9-464e-ad3b-29f4e539da88,carry out health-related research,"[['T', 'T4', 'T4.1', None], ['S', 'S2', 'S2.1', 'S2.1.1'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
afdee309-07f9-464e-ad3b-29f4e539da88,apply medical research techniques,"[['T', 'T4', 'T4.1', None], ['S', 'S2', 'S2.1', 'S2.1.1'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
afdee309-07f9-464e-ad3b-29f4e539da88,carry out medical research,"[['T', 'T4', 'T4.1', None], ['S', 'S2', 'S2.1', 'S2.1.1'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
afdee309-07f9-464e-ad3b-29f4e539da88,conduct medical research,"[['T', 'T4', 'T4.1', None], ['S', 'S2', 'S2.1', 'S2.1.1'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,oversee specific cigarette production processes,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,implement specific cigarette production processes,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,complete detailed tobacco manufacturing operations,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,implement detailed tobacco manufacturing operations,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,complete specific cigarette production processes,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,oversee detailed tobacco manufacturing operations,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,operate detailed tobacco manufacturing operations,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe303f1-5674-4563-a618-4a0da4992ac6,operate specific cigarette production processes,"[['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S6', 'S6.5', 'S6.5.8'], ['T', 'T3', 'T3.1', None]]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,analysing the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,analysis of the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,test the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,investigate the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,search the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,scrutinise the credit history of potential customers,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
afe9c5d2-e8bd-4377-9d2d-49b9589f05f9,analyse the credit history of a potential customer,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['T', 'T2', 'T2.1', None], ['S', 'S2', 'S2.7', 'S2.7.3']]",altLabels
aff205d0-b338-4020-9c19-45044b545835,utilize digital instruments,"[['S', 'S1', 'S1.13', 'S1.13.1']]",altLabels
aff205d0-b338-4020-9c19-45044b545835,using digital instruments,"[['S', 'S1', 'S1.13', 'S1.13.1']]",altLabels
aff205d0-b338-4020-9c19-45044b545835,work with digital instruments,"[['S', 'S1', 'S1.13', 'S1.13.1']]",altLabels
aff205d0-b338-4020-9c19-45044b545835,use digital instrument,"[['S', 'S1', 'S1.13', 'S1.13.1']]",altLabels
b0096dc5-2e2d-4bc1-8172-05bf486c3968,design API,"[['S', 'S1', 'S1.11', 'S1.11.1']]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,distribute tasks,"[['T', 'T4', 'T4.4', None]]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,delegate tasks,"[['T', 'T4', 'T4.4', None]]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,distribute activities,"[['T', 'T4', 'T4.4', None]]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,share duties,"[['T', 'T4', 'T4.4', None]]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,delegate activities to others,"[['T', 'T4', 'T4.4', None]]",altLabels
b00e948c-19be-4951-8cff-60f88f1046e9,share tasks,"[['T', 'T4', 'T4.4', None]]",altLabels
b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,analysis of the market,"[['K', 'K04', 'K041', 'K0414']]",altLabels
b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,marketing analysis,"[['K', 'K04', 'K041', 'K0414']]",altLabels
b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,market research,"[['K', 'K04', 'K041', 'K0414']]",altLabels
b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,market studies,"[['K', 'K04', 'K041', 'K0414']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added taxation laws,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax statutes,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax laws,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added taxation law,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax legislation,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax regulation,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax rules,"[['K', 'K04', 'K042', 'K0421']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,implement fuel storage regulations,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,apply fuel storage regulations,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,impose fuel storage regulations,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,carry out fuel storage regulations,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,enforcing fuel storage regulations,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b013ae1f-5efc-42b5-8dab-8a8add39bbd8,fuel storage regulations enforcement,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,clear site for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,preparing land for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,clearing site for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,preparing site for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,clear land for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,prepare site for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,clearing land for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,land clearing for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b0145726-4a26-4cc6-b87b-882b9afb7bd4,land preparing for turf laying,"[['S', 'S8', 'S8.1', 'S8.1.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,complete picking standards,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,meet a picking standard,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,conform with picking standards,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,meeting a picking standard,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,make picking standards,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,meeting picking standards,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9,achieve picking standards,"[['S', 'S6', 'S6.1', 'S6.1.1']]",altLabels
b01df0d7-f56e-48ef-bd3a-85e7f85362e0,developing program ideas,"[['S', 'S1', 'S1.12', 'S1.12.3'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['S', 'S1', 'S1.0', 'S1.0.0'], ['T', 'T2', 'T2.4', None]]",altLabels
b01df0d7-f56e-48ef-bd3a-85e7f85362e0,generate program ideas,"[['S', 'S1', 'S1.12', 'S1.12.3'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['S', 'S1', 'S1.0', 'S1.0.0'], ['T', 'T2', 'T2.4', None]]",altLabels
b01df0d7-f56e-48ef-bd3a-85e7f85362e0,create program ideas,"[['S', 'S1', 'S1.12', 'S1.12.3'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['S', 'S1', 'S1.0', 'S1.0.0'], ['T', 'T2', 'T2.4', None]]",altLabels
b01df0d7-f56e-48ef-bd3a-85e7f85362e0,establish program ideas,"[['S', 'S1', 'S1.12', 'S1.12.3'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['S', 'S1', 'S1.0', 'S1.0.0'], ['T', 'T2', 'T2.4', None]]",altLabels
b01df0d7-f56e-48ef-bd3a-85e7f85362e0,develop program idea,"[['S', 'S1', 'S1.12', 'S1.12.3'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['S', 'S1', 'S1.0', 'S1.0.0'], ['T', 'T2', 'T2.4', None]]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,alert rescue personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,alerting rescue personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,emergency personnel dispatch,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,dispatching rescue personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,emergency personnel dispatching,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,dispatch rescue personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,dispatch of emergency personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
b020c5a0-c4c0-4587-a8c4-43aaa532ab34,dispatching emergency personnel,"[['S', 'S4', 'S4.1', 'S4.1.7']]",altLabels
